tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at
'2036036658986889662',"🚨EXPOSED: How Tyler Bowyer is ALLEGEDLY Using  TPUSA Donor Money to SEIZE the Utility that Stole His FAMILY'S Land.

Listen to us very closely. While the media has you distracted by Washington D.C., the self-proclaimed COO of Turning Point Action @tylerbowyer  is quietly attempting to hijack an infrastructure empire in the American Southwest.

This isn't a grassroots movement. This is Tyler Bowyer weaponizing Turning Point Action's donor treasury to execute a 20-year-old family vendetta with the SRP (Salt River Project) and capture the gatekeeping authority for billions of dollars in state and federal contracts.

He is using your donor money to buy a boardroom.

Myself and @Mia_Stretch  have been pulling countless court documents, obituaries, federal Senate testimonies, and corporate filings. We are going to lay out exactly how Tyler Bowyer’s operation works.

To protect ourselves from the legal hitmen these organizations employ, we are going to be crystal clear about what is DOCUMENTED FACT and what is INVESTIGATIVE SPECULATION. Read it, save it, and decide for yourselves.

Here is the complete anatomy of the Salt River Project (SRP) Syndicate. 📉🕵️‍♂️

PART 1: THE FRONT AND THE LIE
[THE FACTS]:On April 7, 2026, the Salt River Project (SRP) is holding a board election. SRP is a quasi-governmental powerhouse that controls five hydroelectric plants, a nuclear generating station, coal-fired plants, 1,200 miles of canals, and the water/power supply for over 2 million people. Tyler Bowyer, as the COO of Turning Point Action, is pouring massive amounts of Turning Point USA donor money into this obscure, low-turnout race.
Bowyer explicitly told Axios that Turning Point ""hasn't endorsed anyone,"" claiming the PAC is just there to register voters and stop ""Green New Deal policies"". He also publicly allied with Arizonans for Responsible Growth, a PAC run by Jimmy Lindblom—a heavy-construction company executive.

However, despite Bowyer claiming no endorsements to the press, he and TPAction distributed official promotional graphics explicitly stating: ""TURNING POINT ACTION ENDORSED"" featuring a specific slate of candidates: Chris Dobson, Barry Paceley, Rusty Kennedy, and Kelly Cooper.

[THE SPECULATION]:Why is the COO of a national youth conservative organization teaming up with a commercial construction executive to win a utility board? Because this isn't about the ""Green New Deal."" It’s about Tyler Bowyer using PAC money to decide who gets to act as the gatekeeper for billions of dollars in federal and state infrastructure contracts.

🚨 THE BIGGEST POLITICAL HEIST IN AMERICA IS BEING RUN BY ONE MAN, AND NOBODY IS TALKING ABOUT IT. 🚨

Listen to us very closely. While the media has you distracted by Washington D.C., the self-proclaimed COO of a massive conservative PAC is quietly attempting to hijack an infrastructure empire in the American Southwest.

This isn't a grassroots movement. This is Tyler Bowyer weaponizing the Turning Point PAC (Turning Point Action) donor treasury to execute a 20-year-old family vendetta, potentially orchestrate a massive real estate payday for his own family, and capture the gatekeeping authority for billions of dollars in state and federal contracts.

He is using your donor money to buy a boardroom. And he is trampling on the memory of the movement's founder to do it.

We have spent weeks pulling court documents, obituaries, federal Senate testimonies, and photographs. We are going to lay out exactly how Tyler Bowyer’s operation works.

To protect ourselves from the legal hitmen these organizations employ, we are going to be crystal clear about what is DOCUMENTED FACT and what is INVESTIGATIVE SPECULATION. Read it, save it, and decide for yourselves.

Here is the complete anatomy of the Salt River Project (SRP) Syndicate. 📉🕵️‍♂️

PART 1: THE FRONT AND THE LIE
[THE FACTS]:On April 7, 2026, the Salt River Project (SRP) is holding a board election. SRP is a quasi-governmental powerhouse that controls five hydroelectric plants, a nuclear generating station, coal-fired plants, 1,200 miles of canals, and the water/power supply for over 2 million people. Tyler Bowyer, as the COO of Turning Point Action, is pouring massive amounts of PAC donor money into this obscure, low-turnout race.
Bowyer explicitly told Axios that Turning Point ""hasn't endorsed anyone,"" claiming the PAC is just there to register voters and stop ""Green New Deal policies"". He also publicly allied with Arizonans for Responsible Growth, a PAC run by Jimmy Lindblom—a heavy-construction company executive.

However, despite Bowyer claiming no endorsements to the press, he and TPAction distributed official promotional graphics explicitly stating: ""TURNING POINT ACTION ENDORSED"" featuring a specific slate of candidates: Chris Dobson, Barry Paceley, Rusty Kennedy, and Kelly Cooper.

[THE SPECULATION]:Why is the COO of a national youth conservative organization teaming up with a commercial construction executive to win a utility board? Because this isn't about the ""Green New Deal."" It’s about Tyler Bowyer using PAC money to decide who gets to act as the gatekeeper for billions of dollars in federal and state infrastructure contracts.

PART 2: THE 20-YEAR VENDETTA & THE ""EASEMENT"" PAYOFF
[THE FACTS]:Tyler Bowyer omitted a massive, damning conflict of interest from the press and his donors. His grandfather, Ray Leonard Bowyer, worked for SRP for 25 years in the Water Operations Division.

But it gets much darker. We pulled Maricopa County Superior Court minute entries and legal notices (Case No. CV2005-003419). In 2005, SRP filed an Eminent Domain lawsuit against Ray L. Bowyer, acting as the Trustee of his family’s trust. SRP forcefully condemned and seized Parcel No. 304-64-010B from the Bowyer family. U.S. Home Corp (a massive developer) was a co-defendant.
The court minute entries reveal a legal slaughter: SRP aggressively changed judges right out of the gate. At the final hearing, SRP brought their top Senior Engineer, Freddie Dobbins Jr., to testify to the ""necessity"" of taking the land. The Bowyer family didn't even show up. They were unrepresented and steamrolled by the utility's legal machine.
Crucially, the court records we have obtained thus far do not specify whether SRP used eminent domain to seize the full property outright, or if they only took a portion of it by forcing an ""easement"" across the land.

[THE SPECULATION]:SRP didn't just take a piece of dirt; they destroyed a multi-million dollar family real estate deal. If SRP only forced an easement, the Bowyer family trust is still legally and financially tethered to that land.

We theorize that Tyler Bowyer is weaponizing millions in unsuspecting PAC donor money to execute a hostile takeover of the utility that humiliated his family. If his slate wins, his family will be sitting across the negotiating table from people he put in power. That board can authorize massive payouts to buy the rest of the land, renegotiate the easement terms, or route new infrastructure through it. Tyler Bowyer's family could come out with a huge, undisclosed real estate payday funded by the very utility he is taking over.

PART 3: THE TROJAN HORSE

[THE FACTS]:Look at the top of the ticket that Bowyer's PAC endorsed. He is pushing Chris Dobson for SRP President. Chris Dobson is not a grassroots outsider—he is the current Vice President of the Salt River Project.

[THE SPECULATION]:This is a corporate inside job. Bowyer isn't fighting the establishment; he is buying the boardroom. He is laundering political influence through his PAC to elevate the ultimate company insider, turning a public-private utility into a captive asset.

PART 4: THE ULTIMATE DISRESPECT (THE MEMORIAL EXPLOITATION)

[THE FACTS]:On September 21, 2025, a memorial was held in Glendale for Charlie Kirk. Photographs from the event show that Turning Point Action set up voter registration booths right at the memorial. The booths featured massive banners reading ""CHARLIE WANTS YOU TO REGISTER TO VOTE"" and were actively used to register attendees for the obscure SRP board elections.
[THE SPECULATION]:This is where the moral bankruptcy of this syndicate is fully exposed. It is wrong on so many levels. While everyday conservatives and loved ones were mourning the tragic loss of a movement leader, Tyler Bowyer and TPAction were exploiting the crowd. Instead of worrying about memorializing Charlie with the respect he deserved, they were concerned with selling merch and using a funeral as a voter-harvesting event for their corporate utility takeover. They hijacked a tragedy to fund a family vendetta.

PART 5: THE DOUBLE PAYOFF (THE SLUSH FUNDS)

If Bowyer successfully uses Turning Point Donor money to win this board, he doesn't just get revenge—he unlocks two massive, multi-million dollar slush funds for his allies.
PAYOUT 1: THE GRID [THE FACTS]: Erika Kirk (CEO of TPUSA) has a mother named Lori Frantzve. Lori Frantzve is the CEO of AZ Tech International and G-TEK Industries. Her specialty? EMP (Electromagnetic Pulse) protection and grid hardening. She has formally pitched the Arizona State Legislature on this exact need. 

[THE SPECULATION]: The newly installed, Bowyer-controlled board could turn around and award massive, multi-million dollar ""Grid Hardening"" contracts directly to the mother of TPUSA’s CEO.

PAYOUT 2: THE 20-YEAR FORESTRY EMPIRE
[THE FACTS]: We pulled a 2019 U.S. Senate Committee Statement regarding SRP. SRP doesn't just manage water; they heavily influence the management of a 13,000 square-mile watershed spanning five national forests. The document reveals that SRP signed a Memorandum of Agreement (MOA) ensuring they get to ""participate in the development... and review the selected contractors"" for massive 20-year federal forest thinning projects. Just clearing the tiny Cragin watershed alone is estimated at $27 million. Furthermore, SRP lobbies for contracts to be paid out based on ""avoided costs"" (hypothetical prevented disaster savings) rather than the actual value of timber removed. 

[THE SPECULATION]: Whoever controls the SRP board controls the gatekeeping for 20-year federal forestry contracts. This is the ultimate untraceable government payout. Tyler Bowyer's syndicate can funnel tens of millions in federal land management contracts to allied construction and clearing firms using these ""cost avoidance"" metrics.
PART 6: THE CORPORATE ARCHITECTURE & THE MORMON MAFIA

[THE FACTS]:The Farnsworth family is a deeply entrenched network in Mesa, Arizona, and they provide the connective tissue for this entire operation:
Jessica A. Farnsworth is currently a Process Analyst inside SRP.

Chase Farnsworth is a Project Development Executive at Mortenson (a massive commercial construction firm), publicly monitoring and praising SRP's water releases.
Dwayne Farnsworth is a corporate agent located right on Dobson Road.

[THE SPECULATION]:To execute a takeover this large and route billions in grid hardening and federal forestry contracts, you need insiders, corporate builders, and legislative muscle. The Farnsworth network provides the architecture for Bowyer to move the money once the board is captured.

THE BOTTOM LINE
Conservative donors thought they were funding a grassroots PAC to save America.

Instead, the evidence suggests their money is being used by Tyler Bowyer as a personal slush fund to execute a 20-year-old real estate revenge plot, launder political power for utility insiders, and capture the gatekeeping authority for billions of dollars in federal forestry and grid resilience contracts.

And they are willing to step over Charlie's memorial to do it.
The movement has been hijacked by one man running a corporate syndicate. It's time to follow the money, audit the grid contracts, and subpoena the watershed MOAs. 🇺🇸⚓️

Huge shoutout to the AMAZING @Mia_Stretch Who who teamed uop with me on this MASSIVE story. She's one of the best researchers out there and everyone should be FOLLOWING her!",en,Tweet,413,1297,617,67,129606,3/23/2026
'2035981078968631662',"@journoaus bingo. controlled chaos, all agout power and control and using it to install a new surveillance state and digital currency..",en,Reply,0,0,0,0,786,3/23/2026
'2035980822814110051',@rubidoooo you're right and i agree,en,Reply,0,0,0,0,782,3/23/2026
'2035980624188653611',"@camouflageonist not that o have found yet, but who knows. i do think that plant was for sure involved though. that is where the actual explosive material was produced",en,Reply,0,0,0,0,1615,3/23/2026
'2035980311939457516',@journoaus Hmm. good question. yes but i don't remember the name of it,en,Reply,0,0,0,0,1451,3/23/2026
'2035939703988310209',"🚨SHOCKING: Did Duane Burt (Terryl farnsworth's Father In-Law)—An Engineer from Microchip Technology—Build the Device that Killed Charlie Kirk?!😱

We have identified a network of companies linked to Duane Burt, a man whose professional profile suggests high-level engineering and electrical expertise—exactly what would be required to modify a microphone receiver into a localized explosive.

1. The Corporate Web
Duane Burt operates under multiple entities that appear to function as a ""shell"" or umbrella for various electrical and electronic services.

Firebird Alarm Systems Inc. (Arizona): Registered since July 1999. This company is governed by the Arizona Corporation Commission and is classified under ""Construction Electrical Contractors.""

Firebird Electronic Service (Arizona): An active trade name since 2005.

Firebird Electronics (Wyoming): This is the ""Ghost"" entity. While the Wyoming filing shows it as ""Inactive/Administratively Dissolved,"" it utilizes a principal address at 625 W. Deer Valley Road, Phoenix, AZ. This location is a known hub for corporate agents and shell companies.

2. The Professional Profile: The ""Engineer""
His Facebook profile is the smoking gun for his technical capability.

Microchip Technology Engineer: Duane lists himself as an engineer at Microchip Technology. This is a multi-billion dollar semiconductor company that provides specialized chips for defense, aerospace, and industrial applications.

The Technical Skillset: If he has access to Microchip’s hardware and the engineering knowledge to program it, he has the literal ""keys to the kingdom"" for creating miniaturized, remote-triggered devices.

3. The ""Small Weapons"" Connection
 While the public filings for ""Firebird Alarm"" lean toward electrical contracting, ""Firebird Electronics"" is the entity often used for R&D.

The Theory: Is ""Firebird"" a front for specialized electronic components used in tactical gear?

Mormon/Mason Links: The deep-rooted family ties in Utah and the reported Freemason connections suggest a closed-loop network. This makes it much easier to ""sanitize"" a crime scene like the one at UVU without outside interference.

Terryl Farnsworth’s Involvement
The actions of Terryl Farnsworth (Duane’s son-in-law) on the day Charlie Kirk was ""taken out"" are textbook evidence tampering.

The Audio/Video Setup: As the man in charge of the A/V, Terryl had total, unmonitored access to the microphone receiver—the alleged ""delivery vehicle"" for the PETN explosive.

The Forensic Contamination: Why would an A/V tech immediately contaminate a crime scene before the police arrived?

The SD Card Heist: Removing the SD card from the only camera facing the alleged ""shooter"" isn't a mistake; it's a deletion of reality. By standing on the very chair where the ""event"" occurred to remove the card, he ensured that any physical forensic evidence (residue, positioning) was hopelessly compromised.

We aren't looking at a ""lone gunman."" We are looking at a specialized technical hit carried out by an engineer with deep ties to semiconductor technology and a son-in-law who functioned as the ""cleanup crew"" at the crime scene.

The Question: Did Microchip Technology components end up inside that microphone receiver? And did Duane Burt’s ""Firebird"" entities provide the legal and financial cover for the R&D of a miniaturized PETN-based weapon? 📉💥

Special thank you to the amazing researcher @Mia_Stretch who worked with me for this post.",en,Tweet,0,1059,410,51,249196,3/23/2026
'2035928965123109368',@TrashDiscourse @LauraLoomer a real big one. 🍆,en,Reply,0,0,0,0,124,3/22/2026
'2035928079957164417',"I couldn't agree more @LauraLoomer. We are living through an era of profound inauthenticity, and it is nowhere more visible than in the ""Right-wing"" ecosystem.

We are told in John 8:32 that the truth shall set us free, but we often forget that the truth is also divisive. It separates the wheat from the chaff. If the ""Right"" is currently eating itself, it’s because the light is finally hitting the cockroaches. 

I am finished with the ""go along to get along"" era. If being ""authentic"" means being ""nauseating"" to the people who are just here for the grift, then I wear that as a badge of honor.",en,Reply,0,0,0,0,4767,3/22/2026
'2035925218355544268',@BluesAlchemyst precisely,en,Reply,0,0,0,0,166,3/22/2026
'2035924264826687711',"""I Don't BELIEVE In Coincidences"" -Erika Kirk 😱 https://t.co/gQDKB9ER4H",en,Tweet,18,229,56,17,23861,3/22/2026
'2035920848343777404',@JackPosobiec neither you POS,en,Reply,0,0,0,0,6122,3/22/2026
'2035908965226237962',@grampster1958 @TCNetwork absolutely. he needs to be protected at all cost.,en,Reply,0,0,0,0,618,3/22/2026
'2035905660705976419',@voiceofrabbis so true.,en,Reply,0,0,0,0,134,3/22/2026
'2035902570321854573',"🚨WARNING: This is EXACTLY What Is Going To Happen If Someone Doesn't Talk Some Sense Into Trump He's Going To Get Many Of American's KILLED, Cause A Massive Global Recession And All But Destroy The Value Of The U.S. Dollar.💥💵

IRAN State media release new sannimated simulation of what the consequences will be if Trump doesn't stop this ILLEGAL war, and negotiate a peaceful ending.

I urge all of you to be prepared and stock up wit as much as you can. (water, shelf stable foods, fuel, take your money out of the bank because when the economy collapses,  they will close the banks and disable your debit cards. You will NOT be allowed to access your money.⚠️⚠️",en,Tweet,0,388,158,213,56742,3/22/2026
